System ID,System Name,System X,System Y,Link South (Down),Link East (Left),Link West (Right),Link North (Up),Star 1 ID,Star 1 Size,Star 1 Color,Star 1 Spectral Class,Star 1 Heat (0-10),Star 1 Flares (0-10),Star 1 Special,Star 1 Name,System Type*,Star 1 X,Star 1 Y,Star 2 ID,Star 2 Size,Star 2 Color,Star 2 Spectral Class,Star 2 Heat (0-10),Star 2 Name,Star 2 X,Star 2 Y,Binary Type*,Accretion Disk ID,ID Carryover,Accretion Disk Heat (0-10),Star 3 ID,Star 3 Size,Star 3 Color,Star 3 Spectral Class,Star 3 Heat (0-10),Star 3 Flares (0-10),Star 3 Name,Star 3 X,Star 3 Y,Plasma 0-10,Dustiness 0-10,Ambient Ionization 0-10,System Baseline Heat,"Asteroids (CSM, SML) 0-10",Roid Ice?,Sensor Interference 0-10,Turbulence 0-10,Charge Storms 0-10,Heat Storms 0-10,Combo Storms 0-10,Total Flares 0-10,Burn Rate 0-10,Planet 1 Exists?,Planet 1 ID,Planet 1 Name,Planet 1 Volcanism 0-10,(Planet 1 Roid Type),Planet 1 Size,Planet 1 Gravity,Planet 1 Tidal Lock?,Planet 1 Atmosph. Thickness 0-10,Planet 1 O2 0-10,Planet 1 CO2 0-10,Planet 1 Flamm. 0-10,Planet 1 Toxins 0-10,Planet 1 Equatorial / Dayside Temp,Planet 1 Polar / Nightside Temp,Planet 1 Cloud Density 0-10,Planet 1 Equatorial / Dayside Volatiles Desc,Planet 1 Polar / Nightside Volatiles Desc,Planet 1 Clouds Desc,Planet 1 Type,Planet 1 Geographic Features,Planet 1 Activity,Planet 1 X,Planet 1 Y,Planet 2 Exists?,Planet 2 ID,Planet 2 Name,Planet 2 Volcanism 0-10,(Planet 2 Roid Type),Planet 2 Size,Planet 2 Gravity,Planet 2 Tidal Lock?,Planet 2 Atmosph. Thickness 0-10,Planet 2 O2 0-10,Planet 2 CO2 0-10,Planet 2 Flamm. 0-10,Planet 2 Toxins 0-10,Planet 2 Equatorial / Dayside Temp,Planet 2 Polar / Nightside Temp,Planet 2 Cloud Density 0-10,Planet 1 Equatorial / Dayside Volatiles Desc,Planet 2 Polar / Nightside Volatiles Desc,Planet 2 Clouds Desc,Planet 2 Type,Planet 2 Geographic Features,Planet 2 Activity,Planet 2 X,Planet 2 Y,Planet 3 Exists?,Planet 3 ID,Planet 3 Name,Planet 3 Total Heat,Planet 3 Volcanism 0-10,(Planet 3 Roid Type),Planet 3 Size,Planet 3 Gravity,Planet 3 Tidal Lock?,Planet 3 Atmosph. Thickness 0-10,Planet 3 O2 0-10,Planet 3 CO2 0-10,Planet 3 Flamm. 0-10,Planet 3 Toxins 0-10,Planet 3 Equatorial / Dayside Temp,Planet 3 Polar / Nightside Temp,Planet 3 Cloud Density 0-10,Planet 3 Equatorial / Dayside Volatiles Desc,Planet 3 Polar / Nightside Volatiles Desc,Planet 3 Clouds Desc,Planet 3 Type,Planet 3 Geographic Features,Planet 3 Activity,Planet 3 X,Planet 3 Y,Moon 1 Exists?,Moon 1 ID,Moon 1 Planet,Moon 1 Name,Moon 1 Size,Moon 1 Gravity,Moon 1 Volcanism,Moon 1 Atmosph. Thickness 0-10,Moon 1 O2 0-10,Moon 1 CO2 0-10,Moon 1 Flamm. 0-10,Moon 1 Toxins 0-10,Moon 1 Equatorial Temp,Moon 1 Polar Temp,Moon 1 Cloud Density 0-10,Moon 1 Equatorial Volatiles Desc,Moon 1 Polar Volatiles Desc,Moon 1 Clouds Desc,Moon 1 Type,Moon 1 Geographic Features,Moon 1 Activity,Moon 1 X,Moon 1 Y,Moon 2 Exists?,Moon 2 ID,Moon 2 Planet,Moon 1 Category,Moon 2 Name,Moon 2 Size,Moon 2 Gravity,Moon 2 Volcanism,Moon 2 Atmosph. Thickness 0-10,Moon 2 O2 0-10,Moon  CO2 0-10,Moon 2 Flamm. 0-10,Moon 2 Toxins 0-10,Moon 2 Equatorial Temp,Moon 2 Polar Temp,Moon 2 Cloud Density 0-10,Moon 2 Equatorial Volatiles Desc,Moon 2 Polar Volatiles Desc,Moon 2 Clouds Desc,Moon 2 Type,Moon 2 Geographic Features,Moon 2 Activity,Moon 2 X,Moon 2 Y,Biggest GG Planet #,Trojans Exist?,(Trojans Roid Type),Leading Trojans ID,Leading Trojans Name,Leading Trojan X,Leading Trojans Y,Trailing Trojans ID,Trailing Trojans Name,Trailing Trojans X,Trailing Trojans Y,Comet 1 Exists?,Comet 1 Graphic Tail Direction,Comet 1 ID,Comet 1 X,Comet 1 Y,Comet 2 Exists?,Comet 2 Graphic Tail Direction,Comet 2 ID,Comet 2 X,Comet 2 Y
295,DSN-2952,-175,-59,277,294,296,313,1090,Dwarf,Red,M,1,10,-,DSN-2952 Alpha,Binary,-76,9,1091,Dwarf,Red,M,1,DSN-2952 Beta,76,-9,Detached,,1091,,,,Orange,K,,,,,,0,0,0,0,3,Ice,1,0,0,0,0,7,0,Exists,1092,DSN-2952 AB I,,,Medium,Massive,0,11,0,4,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-127,32,-,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,45,1093,295,316,-,,,,
296,DSN-2962,-152,-17,278,295,,314,1094,Dwarf,Red,M,1,10,-,DSN-2962,Single,0,0,,,Red,M,,,,,,,1094,,,,Red,M,,,,,,0,0,0,0,5,Ice,1,0,0,0,0,3,0,Exists,1095,DSN-2962 I,8,,Small,Light,0,3,0,2,0,2,4,3,0,-,,,Dry Planet,"Mountains, Plains, Dunes, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",-151,-122,Exists,1096,DSN-2962 II,3,,Large,Heavy,0,10,0,6,0,3,2,1,2,Partial Global Water-Ice Shell,,Sparse Water Clouds,Mixed Planet,"Mountains, Plains, Dunes, Water-Ice Glaciers, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Water Snow, Water Frost, Blizzards, Avalanches, Snow Devils, Water Cryvolcanic Eruptions, Ice Rain",465,-404,Exists,1097,DSN-2962 III,0,,,Medium,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",854,-15,Exists,1098,2,DSN-2962 II a,Micro,Micro,0,,,,,,0,0,,Surface Ice,,,Icy Minimoon,"Gravitational Rounding, Rocky Surface, Ice","Synchronized Rotation, Sunrises, Sunsets",453,-366,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,Exists,45,1099,161,135
297,DSN-2971,-68,-6,,,298,315,1100,Hole,Black,BH.,0,0,X-Ray Binary (BH),DSN-2971 Alpha,Binary,-70,36,1101,Dwarf,Brown,Br.,0,DSN-2971 Beta,70,-36,Semidetached,1102,1102,5,,,Red,M,,,,,,0,0,0,0,2,Ice,1,0,0,0,0,2,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1103,DSN-2971 AB I,6,,Small,Light,0,2,2,0,0,1,5,4,4,-,,Abundant Water Clouds,Dry Planet,"Mountains, Plains, Dunes, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Lightning, Atmospheric Water Rain, Tornadoes, Storms",302,401,Exists,1104,DSN-2971 AB II,3,,,Large,Massive,0,11,10,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-337,756,Exists,1105,2,DSN-2971 AB I a,Small,Light,1,3,0,2,0,0,6,5,6,-,,Abundant Water Clouds,Dry Moon,"Gravitational Rounding, Mountains, Plains, Dunes, Volcanoes, Craters","Synchronized Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Wind, Dust Devils, Dust Storms, Lightning, Atmospheric Water Rain, Tornadoes, Storms",332,428,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
298,DSN-2980,-43,1,280,297,,316,1106,Dwarf,Yellow,G,3,5,-,DSN-2980 Alpha,Binary,82,466,1107,Dwarf,Red,M,1,DSN-2980 Beta,-82,-466,Detached,,1107,,,,Red,M,,,,,,0,0,0,0,7,No Ice,2,0,0,0,0,5,0,Exists,1108,DSN-2980 Alpha I,,Carbonaceous,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,-7,276,Exists,1109,DSN-2980 Beta I,3,,Large,Heavy,0,10,8,0,0,3,3,2,2,Partial Global Water-Ice Shell,,Sparse Water Clouds,Mixed Planet,"Mountains, Plains, Dunes, Water-Ice Glaciers, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Water Snow, Water Frost, Blizzards, Avalanches, Snow Devils, Water Cryvolcanic Eruptions, Ice Rain",10,-528,Exists,1110,DSN-2980 Beta II,6,0,,Small,Light,0,2,0,0,1,0,6,5,5,-,,Abundant Water Clouds,Dry Planet,"Mountains, Plains, Dunes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Wind, Dust Devils, Dust Storms, Lightning, Atmospheric Water Rain, Tornadoes, Storms",-323,-310,Exists,1111,3,DSN-2980 Beta II a,Micro,Micro,2,,,,,,6,5,,-,,,Minimoon,"Gravitational Rounding, Rocky Surface","Synchronized Rotation, Sunrises, Sunsets",-337,-273,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
299,DSN-2993,1,28,281,,300,317,1112,Dwarf,Red,M,1,10,-,DSN-2993 Alpha,Binary,-223,56,1113,Dwarf,Blue-White,A,5,DSN-2993 Beta,223,-56,Detached,,1113,,,,Red,M,,,,,,0,0,0,0,8,No Ice,2,0,0,0,0,5,0,Exists,1114,DSN-2993 Alpha I,,Carbonaceous,Medium,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,-85,0,Exists,1115,DSN-2993 Beta I,10,,Small,Light,0,2,0,0,0,2,8,7,5,-,,Abundant Water Clouds,Dry Planet,"Mountains, Plains, Dunes, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Lightning, Atmospheric Water Rain, Tornadoes, Storms",92,-77,Exists,1116,DSN-2993 AB I,3,,,Small,Massive,0,11,0,11,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-815,158,Exists,1117,3,DSN-2993 AB I a,Micro,Micro,1,,,,,,3,2,,-,,,Minimoon,Rocky Surface,"Synchronized Rotation, Sunrises, Sunsets",-804,120,Exists,1118,3,Moon,DSN-2993 AB I b,Micro,Micro,10,,,,,,3,2,,-,,,Minimoon,Rocky Surface,"Synchronized Rotation, Sunrises, Sunsets",-755,182,3,Exist,Icy Carb.,1119,DSN-2993 AB I Gr.,-545,-627,1120,DSN-2993 AB I Tr.,-270,784,Exists,225,1121,-385,-617,Exists,225,1122,-47,-97
300,DSN-3002,46,64,,299,301,318,1123,Dwarf,Red,M,1,10,-,DSN-3002,Single,0,0,,,Red,M,,,,,,,1123,,,,Red,M,,,,,,0,0,0,0,7,Ice,2,0,0,0,0,3,0,Exists,1124,DSN-3002 I,,,Small,Massive,0,11,7,3,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",67,89,Exists,1125,DSN-3002 II,,,Medium,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",366,6,Exists,1126,DSN-3002 III,0,,,Medium,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",339,-586,-,,,,,,,,,,,,,,,,,,,,,,,Exists,1127,2,Rock Ring,DSN-3002 II a,,,,,,,,,,,,,,,Rocky Ring,"Rocks, Boulders, Dust, Gaps, Ringlets, Spiral Waves, Clusters, Clumps, Shepherd Moons, Gap Moonlets, Propeller Moonlets",,390,66,2,Exist,Icy Carb.,1129,DSN-3002 II Gr.,177,320,1130,DSN-3002 II Tr.,189,-314,-,,,,,-,,,,
301,DSN-3017,100,96,,300,302,319,1131,Dwarf,Red,M,1,10,-,DSN-3017,Single,0,0,,,Red,M,,,,,,,1131,,,,Yellow,G,,,,,,0,0,0,0,7,Ice,2,0,0,0,0,3,0,Exists,1132,DSN-3017 I,7,,Small,Light,0,3,0,3,0,2,4,3,8,,Deep Polar Water Oceans,Total Water Cloud Cover,Shrouded Planet,"Mountains, Plains, Dunes, Volcanoes, Water Lakes, Water Rivers, Canyons, Water Oceans","Day/Night Rotation, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Lightning, Water Rain, Fog, Tornadoes, Storms, Landslides, Sinkholes, Water Dew, Hurricanes, Tsunamis, Sea Storms, Water-Spouts",-142,-152,Exists,1133,DSN-3017 II,,,Large,Massive,0,11,10,1,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-333,-148,Exists,1134,DSN-3017 III,0,1,,Small,Light,0,1,1,0,0,0,0,0,0,-,,,Dry Planet,"Mountains, Plains, Dunes, Volcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Wind, Dust Devils, Dust Storms",744,-118,Exists,1135,1,DSN-3017 I a,Micro,Micro,10,,,,,,3,2,,-,,,Minimoon,Rocky Surface,"Synchronized Rotation, Sunrises, Sunsets",-119,-185,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
302,DSN-3020,169,123,284,301,303,,1136,Dwarf,Red,M,1,10,-,DSN-3020 Alpha,Binary,60,571,1137,Dwarf,Brown,Br.,0,DSN-3020 Beta,-60,-571,Detached,,1137,,,,Red,M,,,,,,0,0,0,0,2,Ice,1,0,0,0,0,3,0,Exists,1138,DSN-3020 Alpha I,,Icy Carb.,Small,Micro,0,,,,,,,,,Surface Ice,,,Icy Asteroid,"Rocky Surface, Ice",Rotation,-167,783,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1139,DSN-3020 Beta I,3,2,,Large,Heavy,0,7,0,0,0,1,3,2,2,Partial Global Sulfuric-Acid-Ice Shell,,Sparse Sulfuric-Acid Clouds,Mixed Planet,"Mountains, Plains, Dunes, Sulfuric-Acid-Ice Glaciers, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Sulfuric-Acid Snow, Sulfuric-Acid Frost, Blizzards, Avalanches, Snow Devils, Sulfuric-Acid Cryvolcanic Eruptions, Ice Rain",-351,-556,Exists,1140,3,DSN-3020 Beta I a,Micro,Micro,9,,,,,,3,2,,-,,,Minimoon,Rocky Surface,"Synchronized Rotation, Sunrises, Sunsets",-361,-595,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,0,1141,267,548,-,,,,
303,DSN-3037,215,123,285,302,304,,1142,Dwarf,Red,M,1,10,-,DSN-3037,Single,0,0,,,Red,M,,,,,,,1142,,,,Red,M,,,,,,0,0,0,0,8,Ice,2,0,0,0,0,3,0,Exists,1143,DSN-3037 I,,Silicate,Medium,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,54,149,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1144,DSN-3037 II,0,0,,Medium,Medium,0,2,0,0,1,0,0,0,0,-,,,Dry Planet,"Mountains, Plains, Dunes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Wind, Dust Devils, Dust Storms",507,626,Exists,1145,3,DSN-3037 II a,Micro,Micro,0,,,,,,0,0,,Surface Ice,,,Icy Minimoon,"Rocky Surface, Ice","Synchronized Rotation, Sunrises, Sunsets",489,662,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,157.5,1146,-172,108,-,,,,
304,DSN-3045,291,141,286,303,305,322,1147,Dwarf,Brown,Br.,0,0,-,DSN-3045,Single,0,0,,,Brown,Br.,,,,,,,1147,,,,Yellow-White,F,,,,,,0,0,0,0,5,Ice,1,0,0,0,0,0,0,Exists,1148,DSN-3045 I,2,,Small,Light,0,3,0,0,0,1,2,1,1,Partial Global Water-Ice Shell,,Sparse Water Clouds,Mixed Planet,"Mountains, Plains, Dunes, Water-Ice Glaciers, Volcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Water Snow, Water Frost, Blizzards, Avalanches, Snow Devils",2,129,Exists,1149,DSN-3045 II,,,Large,Massive,0,11,4,0,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",452,251,Exists,1150,DSN-3045 III,0,5,,Small,Light,0,3,3,0,0,2,0,0,0,-,,,Dry Planet,"Mountains, Plains, Dunes, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",739,-537,Exists,1151,2,DSN-3045 II a,Small,Light,2,3,0,0,0,1,0,0,1,Global Water-Ice Glaciers,,Sparse Water Clouds,Mixed Moon,"Gravitational Rounding, Mountains, Plains, Dunes, Water-Ice Glaciers, Volcanoes, Craters","Synchronized Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",462,290,-,,,,,,,,,,,,,,,,,,,,,,,,2,Exist,Icy Sil.,1152,DSN-3045 II Gr.,9,517,1153,DSN-3045 II Tr.,443,-266,-,,,,,-,,,,
305,DSN-3058,298,178,287,304,,323,1154,Giant,Blue-Violet,O,9,5,-,DSN-3058,Single,0,0,,,Red,M,,,,,,,1154,,,,Yellow,G,,,,,,0,0,0,0,9,No Ice,2,0,0,0,0,2,0,Exists,1155,DSN-3058 I,10,,Large,Heavy,1,5,0,0,0,5,11,8,3,-,,Abundant Ash Clouds,Eyeball Planet,"Volcanoes, Mountains, Plains, Lava Lakes, Dunes","Synchronized Rotation, Meteor Streaks, Aurorae, Volcanic Eruptions, Ash Rain, Volcanic Lightning, Ash Devils, Wind Storms, Ash Blizzards",80,28,-,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,45,1156,380,256,Exists,247.5,1157,-221,-434
306,DSN-3066,379,215,,,307,324,1158,Dwarf,Orange,K,2,7,-,DSN-3066,Single,0,0,,,Blue-Violet,O,,,,,,,1158,,,,Orange,K,,,,,,0,0,0,0,1,No Ice,0,0,0,0,0,2,0,-,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1159,DSN-3066 I,0,0,,Small,Light,0,3,0,2,0,0,1,0,3,Deep Global Water-Ice Shell and Subsurface Ocean,,Abundant Water Clouds,Ice-Shell Planet,"Mountains, Plains, Subsurface Water Ocean, Water Cryovolcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Water-Ice Rain, Wind, Snow Devils, Blizzards, Lightning, Water Snow, Water Frost, Avalanches",595,-638,Exists,1160,3,DSN-3066 I a,Micro,Micro,4,,,,,,0,0,,Surface Ice,,,Icy Minimoon,"Rocky Surface, Ice","Synchronized Rotation, Sunrises, Sunsets",619,-670,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,292.5,1161,32,-111,Exists,180,1162,-133,9
307,DSN-3070,447,197,,306,,325,1163,Dwarf,Brown,Br.,0,0,-,DSN-3070 Alpha,Binary,-614,-153,1164,Dwarf,Red,M,1,DSN-3070 Beta,614,153,Detached,,1164,,,,Red,M,,,,,,0,0,0,0,7,Ice,2,0,0,0,0,3,0,Exists,1165,DSN-3070 Alpha I,,Ice,Large,Micro,0,,,,,,,,,Surface Ice,,,Icy Asteroid,"Gravitational Rounding, Rocky Surface, Ice",Rotation,-428,183,Exists,1166,DSN-3070 Beta I,3,,Large,Heavy,0,4,0,4,0,1,4,3,9,Deep Equatorial Water Ocean,Deep Polar Water-Ice Shell,Total Water Cloud Cover,Shrouded Planet,"Water Ocean, Polar Water-Ice Caps","Day/Night Rotation, Wind, Water Rain, Fog, Water-Spouts, Lightning, Sea Storms, Hurricanes, Tsunamis, Water Snow, Water Frost, Water Hail, Ice Calving, Water-Icebergs, Blizzards, Snow Devils",604,339,Exists,1167,DSN-3070 Beta II,1,,,Medium,Massive,0,11,1,0,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",216,97,Exists,1168,2,DSN-3070 Beta I a,Small,Light,2,1,0,1,0,0,3,2,1,-,,Sparse Water Clouds,Dry Moon,"Gravitational Rounding, Mountains, Plains, Dunes, Volcanoes, Craters","Synchronized Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",634,365,Exists,1169,3,Moon,DSN-3070 Beta II a,Small,Light,10,2,0,0,0,2,1,0,3,Global Water-Ice Shell and Subsurface Ocean,,Abundant Water Clouds,Ice-Shell Moon,"Gravitational Rounding, Mountains, Plains, Subsurface Water Ocean, Water Cryovolcanoes, Craters","Synchronized Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Water-Ice Rain, Wind, Snow Devils, Blizzards, Lightning, Water Snow, Water Frost, Avalanches",242,156,3,Exist,Icy Met.,1170,DSN-3070 Beta II Gr.,463,-220,1171,DSN-3070 Beta II Tr.,367,470,-,,,,,-,,,,
308,DSN-3082,-455,-82,290,,309,,1172,Dwarf,Yellow,G,3,5,-,DSN-3082 Alpha,Binary,346,6,1173,Giant,Blue-Violet,O,9,DSN-3082 Beta,-173,-3,Detached,,1173,,,,Red,M,,,,,,0,0,0,0,0,No Ice,0,0,0,0,0,3,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1174,DSN-3082 Beta I,10,,Medium,Medium,1,4,0,0,0,4,11,8,3,Deep Dayside Lava Ocean,Deep Nightside Volcanic Crust,Abundant Ash Clouds,Eyeball Planet,"Lava Ocean, Nightside Crust Cap","Synchronized Rotation, Meteor Streaks, Aurorae, Ash Rain, Volcanic Lightning, Ash Devils, Wind Storms, Ash Blizzards, Lava Tsunamis, Crust Calving",-219,67,Exists,1175,DSN-3082 AB I,8,,,Small,Massive,0,11,11,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",527,-628,Exists,1176,3,DSN-3082 AB I a,,,,,,,,,,,,,,,Rocky Ring,"Rocks, Boulders, Dust, Gaps, Ringlets, Spiral Waves, Clusters, Clumps, Shepherd Moons, Gap Moonlets, Propeller Moonlets",,551,-596,-,,,,,,,,,,,,,,,,,,,,,,,,3,Exist,Icy Carb.,1178,DSN-3082 AB I Gr.,807,143,1179,DSN-3082 AB I Tr.,-281,-770,Exists,90,1180,-203,528,Exists,157.5,1181,-469,66
